"category","database_name","schema_name","table_name","object_type","column_name","data_type"
"ТТ, маршруты и визиты","HnnDW","dbo","Dim_POSList","TABLE","ADDRESS","nvarchar"
"Сети и клиенты","HnnDW","dbo","Dim_POSList","TABLE","CLIENT","nvarchar"
"Сети и клиенты","HnnDW","dbo","Dim_POSList","TABLE","CUSTOMER_GROUP","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Dim_POSList","TABLE","ROUTE_NAME","nvarchar"
"Сети и клиенты","HnnDW","dbo","Dim_POSList","TABLE","ClientName","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","DIM_Survey","TABLE","VisitRelated","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing","VIEW","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing","VIEW","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing","VIEW","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing","VIEW","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing","VIEW","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing","VIEW","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing","VIEW","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202211","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202211","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202211","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202211","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202211","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202211","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202211","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202212","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202212","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202212","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202212","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202212","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202212","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202212","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202301","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202301","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202301","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202301","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202301","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202301","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202301","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202302","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202302","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202302","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202302","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202302","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202302","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202302","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202303","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202303","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202303","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202303","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202303","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202303","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202303","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202304","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202304","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202304","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202304","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202304","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202304","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202304","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202305","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202305","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202305","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202305","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202305","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202305","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202305","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202306","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202306","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202306","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202306","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202306","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202306","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202306","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202307","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202307","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202307","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202307","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202307","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202307","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202307","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202308","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202308","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202308","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202308","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202308","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202308","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202308","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202309","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202309","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202309","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202309","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202309","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202309","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202309","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202310","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202310","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202310","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202310","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202310","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202310","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202310","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202311","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202311","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202311","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202311","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202311","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202311","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202311","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202312","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202312","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202312","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202312","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202312","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202312","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202312","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202401","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202401","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202401","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202401","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202401","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202401","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202401","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202402","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202402","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202402","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202402","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202402","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202402","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202402","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202403","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202403","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202403","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202403","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202403","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202403","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202403","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202404","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202404","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202404","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202404","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202404","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202404","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202404","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202405","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202405","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202405","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202405","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202405","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202405","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202405","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202406","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202406","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202406","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202406","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202406","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202406","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202406","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202407","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202407","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202407","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202407","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202407","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202407","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202407","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202408","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202408","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202408","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202408","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202408","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202408","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202408","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202409","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202409","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202409","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202409","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202409","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202409","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202409","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202410","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202410","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202410","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202410","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202410","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202410","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202410","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202411","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202411","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202411","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202411","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202411","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202411","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202411","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202412","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202412","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202412","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202412","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202412","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202412","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202412","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202501","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202501","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202501","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202501","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202501","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202501","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202501","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202502","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202502","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202502","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202502","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202502","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202502","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202502","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202503","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202503","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202503","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202503","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202503","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202503","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202503","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202504","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202504","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202504","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202504","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202504","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202504","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202504","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202505","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202505","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202505","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202505","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202505","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202505","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202505","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202506","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202506","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202506","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202506","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202506","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202506","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202506","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202507","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202507","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202507","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202507","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202507","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202507","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202507","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202508","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202508","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202508","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202508","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202508","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202508","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202508","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202509","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202509","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202509","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202509","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202509","TABLE","ROUTE_TYPE","nvarchar"
