"visit_id","aggregate_visit_id","visit_date","store_id","agent_master_id"
"3006686_1024988_20260727","850257719_20260727_3666","27.07.2026 0:00:00","850257719","3006686"
"3006686_1025001_20260707","850259723_20260707_3666","07.07.2026 0:00:00","850259723","3006686"
"3006686_1025001_20260714","850259723_20260714_3666","14.07.2026 0:00:00","850259723","3006686"
"3006686_1025001_20260721","850259723_20260721_3666","21.07.2026 0:00:00","850259723","3006686"
"3006686_1025001_20260728","850259723_20260728_3666","28.07.2026 0:00:00","850259723","3006686"
"3006686_1025256_20260707","850275060_20260707_3666","07.07.2026 0:00:00","850275060","3006686"
"3006686_1025256_20260714","850275060_20260714_3666","14.07.2026 0:00:00","850275060","3006686"
"3006686_1025256_20260721","850275060_20260721_3666","21.07.2026 0:00:00","850275060","3006686"
"3006686_1025256_20260728","850275060_20260728_3666","28.07.2026 0:00:00","850275060","3006686"
"3006686_1025690_20260707","850286818_20260707_3666","07.07.2026 0:00:00","850286818","3006686"
"3006686_1025690_20260714","850286818_20260714_3666","14.07.2026 0:00:00","850286818","3006686"
"3006686_1025690_20260721","850286818_20260721_3666","21.07.2026 0:00:00","850286818","3006686"
"3006686_1025690_20260728","850286818_20260728_3666","28.07.2026 0:00:00","850286818","3006686"
"3006686_1025694_20260728","850286830_20260728_3666","28.07.2026 0:00:00","850286830","3006686"
"3006686_1025724_20260706","850287763_20260706_3666","06.07.2026 0:00:00","850287763","3006686"
"3006686_1025724_20260713","850287763_20260713_3666","13.07.2026 0:00:00","850287763","3006686"
"3006686_1025724_20260720","850287763_20260720_3666","20.07.2026 0:00:00","850287763","3006686"
"3006686_1025724_20260727","850287763_20260727_3666","27.07.2026 0:00:00","850287763","3006686"
"3006686_1127192_20260728","850189237_20260728_3666","28.07.2026 0:00:00","850189237","3006686"
"3006686_1143562_20260703","850259672_20260703_3666","03.07.2026 0:00:00","850259672","3006686"
"3006686_1143562_20260707","850259672_20260707_3666","07.07.2026 0:00:00","850259672","3006686"
"3006686_1143562_20260710","850259672_20260710_3666","10.07.2026 0:00:00","850259672","3006686"
"3006686_1143562_20260714","850259672_20260714_3666","14.07.2026 0:00:00","850259672","3006686"
"3006686_1143562_20260717","850259672_20260717_3666","17.07.2026 0:00:00","850259672","3006686"
"3006686_1143562_20260721","850259672_20260721_3666","21.07.2026 0:00:00","850259672","3006686"
"3006686_1143562_20260724","850259672_20260724_3666","24.07.2026 0:00:00","850259672","3006686"
"3006686_1143562_20260728","850259672_20260728_3666","28.07.2026 0:00:00","850259672","3006686"
"3006686_1143562_20260731","850259672_20260731_3666","31.07.2026 0:00:00","850259672","3006686"
"3006686_1149785_20260710","850196496_20260710_3666","10.07.2026 0:00:00","850196496","3006686"
"3006686_1165208_20260710","850196495_20260710_3666","10.07.2026 0:00:00","850196495","3006686"
"3006686_1165538_20260703","850304625_20260703_3666","03.07.2026 0:00:00","850304625","3006686"
"3006686_1165538_20260710","850304625_20260710_3666","10.07.2026 0:00:00","850304625","3006686"
"3006686_1165538_20260717","850304625_20260717_3666","17.07.2026 0:00:00","850304625","3006686"
"3006686_1165538_20260724","850304625_20260724_3666","24.07.2026 0:00:00","850304625","3006686"
"3006686_1165538_20260731","850304625_20260731_3666","31.07.2026 0:00:00","850304625","3006686"
"3006686_1187541_20260731","850231433_20260731_3666","31.07.2026 0:00:00","850231433","3006686"
"3006686_1192776_20260701","850270076_20260701_3666","01.07.2026 0:00:00","850270076","3006686"
"3006686_1192776_20260706","850270076_20260706_3666","06.07.2026 0:00:00","850270076","3006686"
"3006686_1192776_20260708","850270076_20260708_3666","08.07.2026 0:00:00","850270076","3006686"
"3006686_1192776_20260713","850270076_20260713_3666","13.07.2026 0:00:00","850270076","3006686"
"3006686_1192776_20260715","850270076_20260715_3666","15.07.2026 0:00:00","850270076","3006686"
"3006686_1192776_20260720","850270076_20260720_3666","20.07.2026 0:00:00","850270076","3006686"
"3006686_1192776_20260722","850270076_20260722_3666","22.07.2026 0:00:00","850270076","3006686"
"3006686_1192776_20260727","850270076_20260727_3666","27.07.2026 0:00:00","850270076","3006686"
"3006686_1192776_20260729","850270076_20260729_3666","29.07.2026 0:00:00","850270076","3006686"
"3006686_1491614_20260701","850318459_20260701_3666","01.07.2026 0:00:00","850318459","3006686"
"3006686_1491614_20260708","850318459_20260708_3666","08.07.2026 0:00:00","850318459","3006686"
"3006686_1491614_20260715","850318459_20260715_3666","15.07.2026 0:00:00","850318459","3006686"
"3006686_1491614_20260722","850318459_20260722_3666","22.07.2026 0:00:00","850318459","3006686"
"3006686_1491614_20260729","850318459_20260729_3666","29.07.2026 0:00:00","850318459","3006686"
"3006688_1002331_20260708","850195864_20260708_2071","08.07.2026 0:00:00","850195864","3006688"
"3006688_1003497_20260729","850274376_20260729_2071","29.07.2026 0:00:00","850274376","3006688"
"3006688_1007277_20260709","850238982_20260709_2071","09.07.2026 0:00:00","850238982","3006688"
"3006688_1008083_20260723","850254279_20260723_2071","23.07.2026 0:00:00","850254279","3006688"
"3006688_1009530_20260708","850197567_20260708_2071","08.07.2026 0:00:00","850197567","3006688"
"3006688_1012731_20260709","850232260_20260709_2071","09.07.2026 0:00:00","850232260","3006688"
"3006688_1013509_20260723","850195900_20260723_2071","23.07.2026 0:00:00","850195900","3006688"
"3006688_1013939_20260723","850201832_20260723_2071","23.07.2026 0:00:00","850201832","3006688"
"3006688_1014674_20260723","850259766_20260723_2071","23.07.2026 0:00:00","850259766","3006688"
"3006688_1014699_20260714","850259666_20260714_2071","14.07.2026 0:00:00","850259666","3006688"
"3006688_1016362_20260714","850266514_20260714_2071","14.07.2026 0:00:00","850266514","3006688"
"3006688_1019867_20260715","850270035_20260715_2071","15.07.2026 0:00:00","850270035","3006688"
"3006688_1020055_20260714","850280681_20260714_2071","14.07.2026 0:00:00","850280681","3006688"
"3006688_1142584_20260715","850290386_20260715_2071","15.07.2026 0:00:00","850290386","3006688"
"3006688_1142757_20260709","850290784_20260709_2071","09.07.2026 0:00:00","850290784","3006688"
"3006688_1157465_20260709","850296676_20260709_2071","09.07.2026 0:00:00","850296676","3006688"
"3006688_1158258_20260708","850299995_20260708_2071","08.07.2026 0:00:00","850299995","3006688"
"3006688_1160585_20260714","850311511_20260714_2071","14.07.2026 0:00:00","850311511","3006688"
"3006688_1168291_20260714","850266513_20260714_2071","14.07.2026 0:00:00","850266513","3006688"
"3006688_1170163_20260715","850296629_20260715_2071","15.07.2026 0:00:00","850296629","3006688"
"3006688_1184650_20260723","850298502_20260723_2071","23.07.2026 0:00:00","850298502","3006688"
"3006688_1184972_20260723","850311070_20260723_2071","23.07.2026 0:00:00","850311070","3006688"
"3006688_1411251_20260708","850195917_20260708_2071","08.07.2026 0:00:00","850195917","3006688"
"3006688_1475677_20260729","850314943_20260729_2071","29.07.2026 0:00:00","850314943","3006688"
"3006688_1485589_20260709","850317414_20260709_2071","09.07.2026 0:00:00","850317414","3006688"
"3006688_1492989_20260729","850318773_20260729_2071","29.07.2026 0:00:00","850318773","3006688"
"3006688_1493015_20260729","850318778_20260729_2071","29.07.2026 0:00:00","850318778","3006688"
"3006688_1509452_20260715","850321569_20260715_2071","15.07.2026 0:00:00","850321569","3006688"
"3006688_1516198_20260708","850323366_20260708_2071","08.07.2026 0:00:00","850323366","3006688"
"3006688_1516198_20260716","850323366_20260716_2071","16.07.2026 0:00:00","850323366","3006688"
"3006688_1516198_20260721","850323366_20260721_2071","21.07.2026 0:00:00","850323366","3006688"
"3006688_1618905_20260709","850325173_20260709_2071","09.07.2026 0:00:00","850325173","3006688"
"3006688_1627811_20260729","850327174_20260729_2071","29.07.2026 0:00:00","850327174","3006688"
