"store_id","network_code","network_name","store_format","city","business_unit","sales_group"
"850191604","MAGNIT","""АО ""ТАНДЕР"" 340315  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191605","MAGNIT","""АО ""ТАНДЕР"" 340156  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191610","MAGNIT","""АО ""ТАНДЕР"" 340072  ""","NATIONAL KEY ACCOUNT","Г. ВОЛЖСКИЙ","SOUTH","VOLGOGRAD"
"850191611","MAGNIT","""АО ""ТАНДЕР"" 343067  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191612","MAGNIT","""АО ""ТАНДЕР"" 340004  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191614","MAGNIT","""АО ""ТАНДЕР"" 340027  ""","NATIONAL KEY ACCOUNT","Г. ВОЛЖСКИЙ","SOUTH","VOLGOGRAD"
"850191615","MAGNIT","""АО ""ТАНДЕР"" 343068  ""","NATIONAL KEY ACCOUNT","Г. ВОЛЖСКИЙ","SOUTH","VOLGOGRAD"
"850191617","MAGNIT","""АО ""ТАНДЕР"" 340368  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191618","MAGNIT","""АО ""ТАНДЕР"" 340060  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191620","MAGNIT","""АО ""ТАНДЕР"" 340370  ""","NATIONAL KEY ACCOUNT","Г. ВОЛЖСКИЙ","SOUTH","VOLGOGRAD"
"850191621","MAGNIT","""АО ""ТАНДЕР"" 340338  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191622","MAGNIT","""АО ""ТАНДЕР"" 340003  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191623","MAGNIT","""АО ""ТАНДЕР"" 340063  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191624","MAGNIT","""АО ""ТАНДЕР"" 343311  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191625","MAGNIT","""АО ""ТАНДЕР"" 340007  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191627","MAGNIT","""АО ""ТАНДЕР"" 340040  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191628","MAGNIT","""АО ""ТАНДЕР"" 343309  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191632","MAGNIT","""АО ""ТАНДЕР"" 340311  ""","NATIONAL KEY ACCOUNT","Г. ВОЛЖСКИЙ","SOUTH","VOLGOGRAD"
"850191635","MAGNIT","""АО ""ТАНДЕР"" 340090  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191637","MAGNIT","""АО ""ТАНДЕР"" 340006  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191639","MAGNIT","""АО ""ТАНДЕР"" 340333  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191640","MAGNIT","""АО ""ТАНДЕР"" 343076  ""","NATIONAL KEY ACCOUNT","Г. ВОЛЖСКИЙ","SOUTH","VOLGOGRAD"
"850191641","MAGNIT","""АО ""ТАНДЕР"" 343319  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191642","MAGNIT","""АО ""ТАНДЕР"" 340317  ""","NATIONAL KEY ACCOUNT","Г. ВОЛЖСКИЙ","SOUTH","VOLGOGRAD"
"850191644","MAGNIT","""АО ""ТАНДЕР"" 340128  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191645","MAGNIT","""АО ""ТАНДЕР"" 340149  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191646","MAGNIT","""АО ""ТАНДЕР"" 340044  ""","NATIONAL KEY ACCOUNT","Г. ВОЛЖСКИЙ","SOUTH","VOLGOGRAD"
"850191647","MAGNIT","""АО ""ТАНДЕР"" 340158  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191648","MAGNIT","""АО ""ТАНДЕР"" 340334  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191650","MAGNIT","""АО ""ТАНДЕР"" 340141  ""","NATIONAL KEY ACCOUNT","Г. ВОЛЖСКИЙ","SOUTH","VOLGOGRAD"
"850191651","MAGNIT","""АО ""ТАНДЕР"" 340335  ""","NATIONAL KEY ACCOUNT","Г. ВОЛЖСКИЙ","SOUTH","VOLGOGRAD"
"850191652","MAGNIT","""АО ""ТАНДЕР"" 340008  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191653","MAGNIT","""АО ""ТАНДЕР"" 340026  ""","NATIONAL KEY ACCOUNT","Г. ВОЛЖСКИЙ","SOUTH","VOLGOGRAD"
"850191654","MAGNIT","""АО ""ТАНДЕР"" 343324  ""","NATIONAL KEY ACCOUNT","Г. ВОЛЖСКИЙ","SOUTH","VOLGOGRAD"
"850191655","MAGNIT","""АО ""ТАНДЕР"" 340147  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850191658","MAGNIT","""АО ""ТАНДЕР"" 300022  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191659","MAGNIT","""АО ""ТАНДЕР"" 301253  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191660","MAGNIT","""АО ""ТАНДЕР"" 300079  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191662","MAGNIT","""АО ""ТАНДЕР"" 300040  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191663","MAGNIT","""АО ""ТАНДЕР"" 300118  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191664","MAGNIT","""АО ""ТАНДЕР"" 340029  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191667","MAGNIT","""АО ""ТАНДЕР"" 300045  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191671","MAGNIT","""АО ""ТАНДЕР"" 300017  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191672","MAGNIT","""АО ""ТАНДЕР"" 300021  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191673","MAGNIT","""АО ""ТАНДЕР"" 340035  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191675","MAGNIT","""АО ""ТАНДЕР"" 340058  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191679","MAGNIT","""АО ""ТАНДЕР"" 301308  ""","NATIONAL KEY ACCOUNT","Г. АХТУБИНСК","SOUTH","VOLGOGRAD"
"850191680","MAGNIT","""АО ""ТАНДЕР"" 300096  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191682","MAGNIT","""АО ""ТАНДЕР"" 340030  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191684","MAGNIT","""АО ""ТАНДЕР"" 300019  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191687","MAGNIT","""АО ""ТАНДЕР"" 300048  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191688","MAGNIT","""АО ""ТАНДЕР"" 340045  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191689","MAGNIT","""АО ""ТАНДЕР"" 300068  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191691","MAGNIT","""АО ""ТАНДЕР"" 340031  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191703","MAGNIT","""АО ""ТАНДЕР"" 340028  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191704","MAGNIT","""АО ""ТАНДЕР"" 300037  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191706","MAGNIT","""АО ""ТАНДЕР"" 301309  ""","NATIONAL KEY ACCOUNT","Г. АХТУБИНСК","SOUTH","VOLGOGRAD"
"850191707","MAGNIT","""АО ""ТАНДЕР"" 301301  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191714","MAGNIT","""АО ""ТАНДЕР"" 340345  ""","NATIONAL KEY ACCOUNT","Г. АХТУБИНСК","SOUTH","VOLGOGRAD"
"850191715","MAGNIT","""АО ""ТАНДЕР"" 340318  ""","NATIONAL KEY ACCOUNT","Г. АХТУБИНСК","SOUTH","VOLGOGRAD"
"850191719","MAGNIT","""АО ""ТАНДЕР"" 300108  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191720","MAGNIT","""АО ""ТАНДЕР"" 340033  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191724","MAGNIT","""АО ""ТАНДЕР"" 300110  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191725","MAGNIT","""АО ""ТАНДЕР"" 300036  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191727","MAGNIT","""АО ""ТАНДЕР"" 300073  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191728","MAGNIT","""АО ""ТАНДЕР"" 300099  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191733","MAGNIT","""АО ""ТАНДЕР"" 300114  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191734","MAGNIT","""АО ""ТАНДЕР"" 300063  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191735","MAGNIT","""АО ""ТАНДЕР"" 300016  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191737","MAGNIT","""АО ""ТАНДЕР"" 300083  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191740","MAGNIT","""АО ""ТАНДЕР"" 340055  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191741","MAGNIT","""АО ""ТАНДЕР"" 300054  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191743","MAGNIT","""АО ""ТАНДЕР"" 300042  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191745","MAGNIT","""АО ""ТАНДЕР"" 300115  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191746","MAGNIT","""АО ""ТАНДЕР"" 300038  ""","NATIONAL KEY ACCOUNT","Г. АХТУБИНСК","SOUTH","VOLGOGRAD"
"850191747","MAGNIT","""АО ""ТАНДЕР"" 340042  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191748","MAGNIT","""АО ""ТАНДЕР"" 300104  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191752","MAGNIT","""АО ""ТАНДЕР"" 300062  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850191753","MAGNIT","""АО ""ТАНДЕР"" 80002  ""","NATIONAL KEY ACCOUNT","Г. ЭЛИСТА","SOUTH","ASTRAKHAN"
"850191754","MAGNIT","""АО ""ТАНДЕР"" 80003  ""","NATIONAL KEY ACCOUNT","Г. ЭЛИСТА","SOUTH","ASTRAKHAN"
"850191755","MAGNIT","""АО ""ТАНДЕР"" 80008  ""","NATIONAL KEY ACCOUNT","Г. ЭЛИСТА","SOUTH","ASTRAKHAN"
"850191762","MAGNIT","""АО ""ТАНДЕР"" 260235  ""","NATIONAL KEY ACCOUNT","Г. ЭЛИСТА","SOUTH","ASTRAKHAN"
"850191765","MAGNIT","""АО ""ТАНДЕР"" 260274  ""","NATIONAL KEY ACCOUNT","Г. ЭЛИСТА","SOUTH","ASTRAKHAN"
"850191766","MAGNIT","""АО ""ТАНДЕР"" 260275  ""","NATIONAL KEY ACCOUNT","Г. ЭЛИСТА","SOUTH","ASTRAKHAN"
"850191767","MAGNIT","""АО ""ТАНДЕР"" 80001  ""","NATIONAL KEY ACCOUNT","Г. ЭЛИСТА","SOUTH","ASTRAKHAN"
"850191768","MAGNIT","""АО ""ТАНДЕР"" 260210  ""","NATIONAL KEY ACCOUNT","Г. ЭЛИСТА","SOUTH","ASTRAKHAN"
"850191775","MAGNIT","""АО ""ТАНДЕР"" 340204  ""","NATIONAL KEY ACCOUNT","Г. КАМЫШИН","SOUTH","VOLGOGRAD"
"850191778","MAGNIT","""АО ""ТАНДЕР"" 340202  ""","NATIONAL KEY ACCOUNT","Г. КАМЫШИН","SOUTH","VOLGOGRAD"
"850191780","MAGNIT","""АО ""ТАНДЕР"" 340246  ""","NATIONAL KEY ACCOUNT","Г. МИХАЙЛОВКА","SOUTH","VOLGOGRAD"
"850191781","MAGNIT","""АО ""ТАНДЕР"" 340249  ""","NATIONAL KEY ACCOUNT","Г. МИХАЙЛОВКА","SOUTH","VOLGOGRAD"
"850191785","MAGNIT","""АО ""ТАНДЕР"" 340220  ""","NATIONAL KEY ACCOUNT","Г. КАМЫШИН","SOUTH","VOLGOGRAD"
"850191788","MAGNIT","""АО ""ТАНДЕР"" 340110  ""","NATIONAL KEY ACCOUNT","Г. КАМЫШИН","SOUTH","VOLGOGRAD"
"850191799","MAGNIT","""АО ""ТАНДЕР"" 340223  ""","NATIONAL KEY ACCOUNT","Г. МИХАЙЛОВКА","SOUTH","VOLGOGRAD"
"850191802","MAGNIT","""АО ""ТАНДЕР"" 301307  ""","NATIONAL KEY ACCOUNT","Г. АХТУБИНСК","SOUTH","VOLGOGRAD"
"850191806","MAGNIT","""АО ""ТАНДЕР"" 340256  ""","NATIONAL KEY ACCOUNT","Г. МИХАЙЛОВКА","SOUTH","VOLGOGRAD"
"850191809","MAGNIT","""АО ""ТАНДЕР"" 340205  ""","NATIONAL KEY ACCOUNT","Г. КАМЫШИН","SOUTH","VOLGOGRAD"
"850191817","MAGNIT","""АО ""ТАНДЕР"" 340068  ""","NATIONAL KEY ACCOUNT","Г. КАМЫШИН","SOUTH","VOLGOGRAD"
"850191818","MAGNIT","""АО ""ТАНДЕР"" 340241  ""","NATIONAL KEY ACCOUNT","Г. МИХАЙЛОВКА","SOUTH","VOLGOGRAD"
"850191831","MAGNIT","""АО ""ТАНДЕР"" 340242  ""","NATIONAL KEY ACCOUNT","Г. МИХАЙЛОВКА","SOUTH","VOLGOGRAD"
"850191841","MAGNIT","""АО ""ТАНДЕР"" 340218  ""","NATIONAL KEY ACCOUNT","Г. КАМЫШИН","SOUTH","VOLGOGRAD"
"850191849","MAGNIT","""АО ""ТАНДЕР"" 340236  ""","NATIONAL KEY ACCOUNT","Г. КАМЫШИН","SOUTH","VOLGOGRAD"
"850191862","MAGNIT","""АО ""ТАНДЕР"" 301310  ""","NATIONAL KEY ACCOUNT","Г. АХТУБИНСК","SOUTH","VOLGOGRAD"
"850191897","PYATEROCHKA","""ООО ""АГРОТОРГ"" 5774-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. РЯЗАНЬ","MOSCOW","RYAZAN"
"850191908","PYATEROCHKA","""ООО ""АГРОТОРГ"" 5497-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. СОЧИ","SOUTH","BLACK SEA COAST"
"850191922","DIXY","""АО ""ДИКСИ ЮГ"" 90128  ""","NATIONAL KEY ACCOUNT","Г. КОЛОМНА","MOSCOW","MOSCOW OBL"
"850191924","DIXY","""АО ""ДИКСИ ЮГ"" 77431  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА,  ПОС. ВНУКОВСКОЕ","MOSCOW","MOSCOW"
"850191926","DIXY","""АО ""ДИКСИ ЮГ"" 77438  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850191927","DIXY","""АО ""ДИКСИ ЮГ"" 77443  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850191928","DIXY","""АО ""ДИКСИ ЮГ"" 77442  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850192117","PYATEROCHKA","""ООО ""АГРОТОРГ"" 6106-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. РОСТОВ-НА-ДОНУ","SOUTH","ROSTOV-ON-DON"
"850192124","PYATEROCHKA","""ООО ""ВОЕНТОРГ-РИТЕЙЛ"" 6144-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. БАЛАШИХА","MOSCOW","MOSCOW OBL"
"850192149","PYATEROCHKA","""ООО ""АГРОТОРГ"" 8352-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. РЯЗАНЬ","MOSCOW","RYAZAN"
"850192150","PYATEROCHKA","""ООО ""АГРОТОРГ"" 8155-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. РЯЗАНЬ","MOSCOW","RYAZAN"
"850192225","PYATEROCHKA","""ООО ""АГРОТОРГ"" 5777-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ИВАНОВО","CENTRE","IVANOVO"
"850192234","PYATEROCHKA","""ООО ""АГРОТОРГ"" 8206-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. РЯЗАНЬ","MOSCOW","RYAZAN"
"850192264","MAGNIT","""АО ""ТАНДЕР"" 583049  ""","NATIONAL KEY ACCOUNT","Г. КУЗНЕЦК","CENTRE","PENZA"
"850192267","MAGNIT","""АО ""ТАНДЕР"" 580046  ""","NATIONAL KEY ACCOUNT","Г. КУЗНЕЦК","CENTRE","PENZA"
"850192812","MAGNIT","""АО ""ТАНДЕР"" 583075  ""","NATIONAL KEY ACCOUNT","Г. ПЕНЗА","CENTRE","PENZA"
"850192813","MAGNIT","""АО ""ТАНДЕР"" 583050  ""","NATIONAL KEY ACCOUNT","Г. ПЕНЗА","CENTRE","PENZA"
"850192815","MAGNIT","""АО ""ТАНДЕР"" 784378  ""","NATIONAL KEY ACCOUNT","ПГТ. ГОРЕЛОВО","WEST","LENINGRADSKAYA OBL"
"850192825","PYATEROCHKA","""ООО ""ВОЕНТОРГ-РИТЕЙЛ"" 6143-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. КРАСНОЗНАМЕНСК","MOSCOW","MOSCOW OBL"
"850192840","MAGNIT","""АО ""ТАНДЕР"" 470076  ""","NATIONAL KEY ACCOUNT","Г. ГАТЧИНА","WEST","LENINGRADSKAYA OBL"
"850192850","PYATEROCHKA","""ООО ""АГРОТОРГ"" 2342-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. НИЖНИЙ НОВГОРОД","CENTRE","N.NOVGOROD"
"850192852","MAGNIT","""АО ""ТАНДЕР"" 470164  ""","NATIONAL KEY ACCOUNT","ПГТ. ОТРАДНОЕ","WEST","LENINGRADSKAYA OBL"
"850192876","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" B068  ""","NATIONAL KEY ACCOUNT","Г. НИЖНЕВАРТОВСК","CENTRE","SURGUT"
"850192931","PYATEROCHKA","""ООО ""АГРОТОРГ"" 4617-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОДОНСК","SOUTH","ROSTOV-ON-DON"
"850192992","FORMAT","""ООО ""ФОРМАТ""   ""","LOCAL KEY ACCOUNT","Г. ОМСК","CENTRE","OMSK"
"850193058","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2475  ""","NATIONAL KEY ACCOUNT","ОДИНЦОВСКИЙ Р-Н ПОС. ВНИИССОК","MOSCOW","MOSCOW OBL"
"850193061","PYATEROCHKA","""ООО ""АГРОТОРГ"" 6217-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ВЫШНИЙ ВОЛОЧЕК","WEST","TVER"
"850193064","PYATEROCHKA","""ООО ""АГРОТОРГ"" 5164-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ВОЛЖСКИЙ","SOUTH","VOLGOGRAD"
"850193077","PYATEROCHKA","""ООО ""АГРОТОРГ"" 5246-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850193080","PYATEROCHKA","""ООО ""АГРОТОРГ"" 1202-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850193081","PYATEROCHKA","""ООО ""АГРОТОРГ"" 8655-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850193140","PYATEROCHKA","""ООО ""АГРОТОРГ"" 5478-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","ДЕР. ЛУГА","WEST","LENINGRADSKAYA OBL"
"850193143","PYATEROCHKA","""ООО ""АГРОТОРГ"" 6162-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ПСКОВ","WEST","PSKOV"
"850193209","LENTA","""ООО ""ЛЕНТА"" ЛЕНТА 211 211  ""","NATIONAL KEY ACCOUNT","Г. ВОЛГОГРАД","SOUTH","VOLGOGRAD"
"850193293","KOMANDOR","""ООО ""ТОРГОВАЯ СЕТЬ КОМАНДОР"" К - 125  ""","LOCAL KEY ACCOUNT","Г. КРАСНОЯРСК","SIBERIA","KRASNOYARSK"
"850193331","MAGNIT","""АО ""ТАНДЕР"" 502595  ""","NATIONAL KEY ACCOUNT","Г. ЗВЕНИГОРОД","MOSCOW","MOSCOW OBL"
"850193339","MAGNIT","""АО ""ТАНДЕР"" 502744  ""","NATIONAL KEY ACCOUNT","ДЕР. МАРУСИНО","MOSCOW","MOSCOW OBL"
"850193340","MAGNIT","""АО ""ТАНДЕР"" 502484  ""","NATIONAL KEY ACCOUNT","Г. ЛЮБЕРЦЫ","MOSCOW","MOSCOW OBL"
"850193345","MAGNIT","""АО ""ТАНДЕР"" 773333  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850193347","MAGNIT","""АО ""ТАНДЕР"" 777854  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850193350","MAGNIT","""АО ""ТАНДЕР"" 710034  ""","NATIONAL KEY ACCOUNT","Г. ТУЛА","MOSCOW","TULA"
"850193351","MAGNIT","""АО ""ТАНДЕР"" 710055  ""","NATIONAL KEY ACCOUNT","Г. ТУЛА","MOSCOW","TULA"
"850193352","MAGNIT","""АО ""ТАНДЕР"" 710077  ""","NATIONAL KEY ACCOUNT","Г. ТУЛА","MOSCOW","TULA"
"850193413","MAGNIT","""АО ""ТАНДЕР"" 710070  ""","NATIONAL KEY ACCOUNT","Г. ТУЛА","MOSCOW","TULA"
"850193463","MAGNIT","""АО ""ТАНДЕР"" 333302  ""","NATIONAL KEY ACCOUNT","Г. ВЛАДИМИР","CENTRE","VLADIMIR"
"850193468","MAGNIT","""АО ""ТАНДЕР"" 623304  ""","NATIONAL KEY ACCOUNT","Г. РЯЗАНЬ","MOSCOW","RYAZAN"
"850193470","MAGNIT","""АО ""ТАНДЕР"" 372639  ""","NATIONAL KEY ACCOUNT","Г. КИНЕШМА","CENTRE","IVANOVO"
"850193471","MAGNIT","""АО ""ТАНДЕР"" 372654  ""","NATIONAL KEY ACCOUNT","Г. ШУЯ","CENTRE","IVANOVO"
"850193477","DIXY","""АО ""ДИКСИ ЮГ"" 71006  ""","NATIONAL KEY ACCOUNT","Г. ТУЛА","MOSCOW","TULA"
"850193478","DIXY","""АО ""ДИКСИ ЮГ"" 71018  ""","NATIONAL KEY ACCOUNT","Г. ТУЛА","MOSCOW","TULA"
"850193494","DIXY","""АО ""ДИКСИ ЮГ"" 71014  ""","NATIONAL KEY ACCOUNT","Г. ТУЛА","MOSCOW","TULA"
"850193496","DIXY","""АО ""ДИКСИ ЮГ"" 71027  ""","NATIONAL KEY ACCOUNT","Г. ТУЛА","MOSCOW","TULA"
"850193499","DIXY","""АО ""ДИКСИ ЮГ"" 71033  ""","NATIONAL KEY ACCOUNT","Г. ТУЛА","MOSCOW","TULA"
"850193500","DIXY","""АО ""ДИКСИ ЮГ"" 71036  ""","NATIONAL KEY ACCOUNT","Г. ТУЛА","MOSCOW","TULA"
"850193501","DIXY","""АО ""ДИКСИ ЮГ"" 71049  ""","NATIONAL KEY ACCOUNT","Г. ТУЛА","MOSCOW","TULA"
"850193508","DIXY","""АО ""ДИКСИ ЮГ"" 71023  ""","NATIONAL KEY ACCOUNT","Г. ТУЛА","MOSCOW","TULA"
"850193516","DIXY","""АО ""ДИКСИ ЮГ"" 71081  ""","NATIONAL KEY ACCOUNT","Г. НОВОМОСКОВСК","MOSCOW","TULA"
"850193540","DIXY","""АО ""ДИКСИ ЮГ"" 37001  ""","NATIONAL KEY ACCOUNT","Г. ИВАНОВО","CENTRE","IVANOVO"
"850193546","DIXY","""АО ""ДИКСИ ЮГ"" 37007  ""","NATIONAL KEY ACCOUNT","Г. ИВАНОВО","CENTRE","IVANOVO"
"850193548","DIXY","""АО ""ДИКСИ ЮГ"" 37009  ""","NATIONAL KEY ACCOUNT","Г. ИВАНОВО","CENTRE","IVANOVO"
"850193550","DIXY","""АО ""ДИКСИ ЮГ"" 37011  ""","NATIONAL KEY ACCOUNT","Г. ИВАНОВО","CENTRE","IVANOVO"
"850193555","PYATEROCHKA","""ООО ""АГРОТОРГ"" 6123-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ЧЕБОКСАРЫ","CENTRE","SHEBOKSARY"
